EDUID,Gender,Enrolled Grade,ELA/Literacy OppNumber,ELA/Literacy Scale Score,Standard Error for ELA/Literacy Scale Score,ELA/Literacy Achievement Level,ELA/Literacy Reported Lexile® Measure,Reading Claim Achievement Category,Reading Claim Scale Score,Reading Claim Standard Error,Writing Claim Achievement Category,Writing Claim Scale Score,Writing Claim Standard Error,Listening Claim Achievement Category,Listening Claim Scale Score,Listening Claim Standard Error,Research/Inquiry Claim Achievement Category,Research/Inquiry Claim Scale Score,Research/Inquiry Claim Standard Error,Mathematics OppNumber,Mathematics Scale Score,Standard Error for Mathematics Scale Score,Mathematics Achievement Level,Mathematics Reported Quantile® Measure,Concepts and Procedures Claim Achievement Category,Concepts and Procedures Claim Scale Score,Concepts and Procedures Claim Standard Error,Problem Solving and Modeling & Data Analysis Claim Achievement Category,Problem Solving and Modeling & Data Analysis Claim Scale Score,Problem Solving and Modeling & Data Analysis Claim Standard Error,Communicating Reasoning Claim Achievement Category,Communicating Reasoning Claim Scale Score,Communicating Reasoning Claim Standard Error
934577626,M,6,1,2629,28,4,1165L,Above Standard,2634,44,At/Near Standard,2598,55,Above Standard,2740,120,Above Standard,2622,52,1,2629,20,4,1150Q,Above Standard,2632,32,Above Standard,2643,34,At/Near Standard,2604,40
914194122,F,6,1,2459,30,2,800L,Below Standard,2443,56,Below Standard,2424,64,At/Near Standard,2523,67,At/Near Standard,2461,55,1,2429,28,1,635Q,Below Standard,2396,41,Below Standard,2416,63,At/Near Standard,2505,53
916167573,F,6,1,2534,24,3,960L,At/Near Standard,2506,47,At/Near Standard,2571,45,At/Near Standard,2475,62,At/Near Standard,2552,55,1,2530,22,2,895Q,Below Standard,2490,34,At/Near Standard,2580,46,At/Near Standard,2557,43
934837284,F,6,1,2564,25,3,1025L,At/Near Standard,2570,44,At/Near Standard,2577,49,At/Near Standard,2559,68,At/Near Standard,2545,49,1,2516,22,2,860Q,At/Near Standard,2520,29,At/Near Standard,2550,45,Below Standard,2446,60
396628787,M,6,1,2550,28,3,995L,At/Near Standard,2532,48,At/Near Standard,2609,67,At/Near Standard,2613,73,At/Near Standard,2495,56,1,2497,23,2,810Q,At/Near Standard,2517,30,At/Near Standard,2506,43,Below Standard,2387,89
931734367,M,6,1,2325,36,1,510L,Below Standard,2407,51,Below Standard,2173,113,Below Standard,2279,120,Below Standard,2354,59,1,2349,34,1,430Q,Below Standard,2323,47,Below Standard,2437,50,Below Standard,2161,198
986328342,M,6,1,2719,32,4,1360L,Above Standard,2663,46,Above Standard,2703,66,Above Standard,2937,185,Above Standard,2754,62,1,2716,23,4,1200Q,Above Standard,2728,32,Above Standard,2660,35,Above Standard,2813,78
993797262,M,6,1,2670,31,4,1255L,Above Standard,2662,52,Above Standard,2647,60,Above Standard,2757,108,Above Standard,2673,60,1,2620,20,4,1130Q,Above Standard,2618,30,Above Standard,2665,38,At/Near Standard,2571,42
434863784,M,6,1,2375,30,1,620L,Below Standard,2394,55,Below Standard,2262,100,At/Near Standard,2464,68,Below Standard,2366,58,1,2471,26,1,745Q,Below Standard,2498,33,Below Standard,2433,66,Below Standard,2438,54
978788462,F,6,1,2629,28,4,1165L,Above Standard,2647,49,At/Near Standard,2593,48,At/Near Standard,2467,99,Above Standard,2719,66,1,2683,21,4,1200Q,Above Standard,2652,30,Above Standard,2709,43,Above Standard,2720,45
978248857,F,6,1,2679,30,4,1275L,Above Standard,2659,50,Above Standard,2669,59,Above Standard,2823,127,Above Standard,2671,52,1,2663,20,4,1200Q,Above Standard,2647,30,Above Standard,2635,38,Above Standard,2723,46
444288967,F,6,1,2356,36,1,580L,Below Standard,2403,54,Below Standard,2397,68,Below Standard,2234,113,Below Standard,2313,82,1,2366,32,1,475Q,Below Standard,2388,39,Below Standard,2280,123,Below Standard,2373,71
323526449,M,6,1,2598,26,3,1100L,Above Standard,2610,39,At/Near Standard,2544,54,Above Standard,2685,99,At/Near Standard,2594,58,1,2603,20,3,1085Q,Above Standard,2602,28,Above Standard,2644,42,At/Near Standard,2575,40
442484863,M,6,1,2557,25,3,1010L,At/Near Standard,2598,46,At/Near Standard,2565,50,At/Near Standard,2580,65,At/Near Standard,2476,63,1,2567,20,3,990Q,Above Standard,2614,32,At/Near Standard,2585,37,Below Standard,2417,63
461557233,M,6,1,2475,27,2,835L,At/Near Standard,2497,44,At/Near Standard,2555,63,Below Standard,2339,101,Below Standard,2448,54,1,2438,27,1,660Q,Below Standard,2411,38,At/Near Standard,2492,45,Below Standard,2416,73
993823113,F,6,1,2379,27,1,630L,Below Standard,2380,51,Below Standard,2299,72,Below Standard,2381,63,Below Standard,2443,50,1,2371,31,1,485Q,Below Standard,2358,44,Below Standard,2353,65,Below Standard,2423,64
922332535,F,6,1,2524,23,2,940L,At/Near Standard,2566,47,At/Near Standard,2539,38,At/Near Standard,2557,63,Below Standard,2351,92,1,2603,19,3,1085Q,Above Standard,2608,27,At/Near Standard,2598,41,At/Near Standard,2596,39
871232466,F,6,1,2507,26,2,905L,At/Near Standard,2491,47,At/Near Standard,2503,45,At/Near Standard,2555,69,At/Near Standard,2503,65,1,2508,21,2,840Q,At/Near Standard,2514,29,At/Near Standard,2495,44,At/Near Standard,2508,45
184315814,F,6,1,2436,26,1,750L,Below Standard,2353,74,At/Near Standard,2488,40,Below Standard,2440,58,Below Standard,2403,58,1,2349,33,1,430Q,Below Standard,2341,42,Below Standard,2368,64,Below Standard,2355,88
488723383,M,6,1,2627,28,4,1165L,Above Standard,2653,49,At/Near Standard,2572,47,At/Near Standard,2609,75,Above Standard,2674,65,1,2657,20,4,1200Q,Above Standard,2637,29,Above Standard,2694,53,Above Standard,2666,35
165849885,F,6,1,2532,23,3,960L,At/Near Standard,2495,40,At/Near Standard,2565,46,At/Near Standard,2613,72,At/Near Standard,2490,57,1,2459,24,1,715Q,Below Standard,2446,34,At/Near Standard,2486,45,Below Standard,2458,49
179647681,M,6,1,2627,27,4,1165L,At/Near Standard,2563,46,At/Near Standard,2587,58,Above Standard,2682,81,Above Standard,2731,72,1,2626,21,4,1145Q,Above Standard,2635,31,Above Standard,2638,34,At/Near Standard,2575,55
353834348,F,6,1,2483,28,2,850L,At/Near Standard,2568,46,At/Near Standard,2489,67,At/Near Standard,2426,70,Below Standard,2306,109,1,2486,25,2,785Q,Below Standard,2493,31,Below Standard,2420,70,At/Near Standard,2520,55
126389963,F,6,1,2621,26,4,1150L,Above Standard,2669,49,At/Near Standard,2549,53,Above Standard,2674,84,Above Standard,2611,45,1,2621,20,4,1130Q,Above Standard,2615,31,Above Standard,2646,36,At/Near Standard,2602,39
127978267,F,6,1,2522,26,2,935L,At/Near Standard,2488,51,At/Near Standard,2523,42,At/Near Standard,2569,59,At/Near Standard,2520,76,1,2524,21,2,880Q,At/Near Standard,2539,28,At/Near Standard,2546,41,Below Standard,2381,97
128853941,M,6,1,2555,23,3,1010L,At/Near Standard,2560,39,At/Near Standard,2577,45,At/Near Standard,2641,88,At/Near Standard,2463,75,1,2644,19,4,1190Q,Above Standard,2663,29,Above Standard,2640,36,At/Near Standard,2604,47
713256356,M,6,1,2607,28,3,1120L,At/Near Standard,2597,46,Above Standard,2769,100,Above Standard,2727,100,At/Near Standard,2495,59,1,2533,21,2,905Q,At/Near Standard,2508,33,At/Near Standard,2574,37,At/Near Standard,2526,45
454313955,M,6,1,2442,25,1,765L,Below Standard,2373,64,Below Standard,2379,50,At/Near Standard,2494,63,At/Near Standard,2595,66,1,2395,31,1,550Q,Below Standard,2390,45,Below Standard,2361,66,Below Standard,2448,66
176881975,F,6,1,2625,27,4,1160L,Above Standard,2608,46,At/Near Standard,2596,53,At/Near Standard,2571,83,Above Standard,2699,66,1,2594,20,3,1060Q,Above Standard,2599,31,At/Near Standard,2605,40,At/Near Standard,2577,37
181687771,M,6,1,2758,37,4,1445L,Above Standard,2710,59,Above Standard,2752,66,Above Standard,2937,215,Above Standard,2770,67,1,2726,27,4,1200Q,Above Standard,2718,37,Above Standard,2703,43,Above Standard,2800,84
224487447,M,6,1,2600,27,3,1105L,Above Standard,2667,53,At/Near Standard,2480,44,At/Near Standard,2554,67,Above Standard,2675,56,1,2625,22,4,1140Q,Above Standard,2614,32,Above Standard,2651,39,At/Near Standard,2612,45
943784882,F,6,1,2621,24,4,1150L,Above Standard,2710,53,Above Standard,2612,50,At/Near Standard,2579,70,At/Near Standard,2574,44,1,2584,19,3,1035Q,At/Near Standard,2571,30,Above Standard,2645,34,At/Near Standard,2516,50
778944744,M,6,1,2542,31,3,980L,At/Near Standard,2506,48,At/Near Standard,2548,70,At/Near Standard,2602,72,At/Near Standard,2541,81,1,2555,21,3,960Q,At/Near Standard,2586,31,At/Near Standard,2487,50,At/Near Standard,2561,51
199898665,F,6,1,2666,29,4,1245L,Above Standard,2614,46,Above Standard,2798,94,At/Near Standard,2637,71,Above Standard,2674,55,1,2658,21,4,1200Q,Above Standard,2690,34,Above Standard,2626,39,Above Standard,2637,47
